filename,channel,rate,label,score,detected,time_sec
the-lucky-neko-AH7JYgyAlqA-unsplash.png,R,0,0,0,0,0.03931379318237305
the-lucky-neko-BFsfZQeXAx8-unsplash.png,R,0,0,0,0,0.021018505096435547
the-lucky-neko-MEQFUHzCtAo-unsplash.png,R,0,0,0,0,0.01844930648803711
the-lucky-neko-WNoYQaAtCfo-unsplash.png,R,0,0,0,0,0.02367997169494629
the-lucky-neko-rplhB9mYF48-unsplash.png,R,0,0,0,0,0.019171476364135742
the-lucky-neko-tUTlUel_Nvs-unsplash.png,R,0,0,0,0,0.025738239288330078
the3dragons-slvc2JXOmHk-unsplash.png,R,0,0,0,0,0.018183231353759766
volodymyr-dobrovolskyy-ZwGAbvobBuw-unsplash.png,R,0,0,0,0,0.030191898345947266
wesley-balten-Mw7buviae0A-unsplash.png,R,0,0,0,0,0.024059772491455078
yana-hurska-8lu-Dy_6V6U-unsplash.png,R,0,0,0,0,0.020403385162353516
yansi-keim-koqiEVtbLWI-unsplash.png,R,0,0,0,0,0.026612520217895508
yibo-wang-AJsrtjmNFuU-unsplash.png,R,0,0,0,0,0.028288841247558594
aditya-sethia-6f1FHlC080A-unsplash.png,R,15,1,2892,0,0.03399300575256348
aditya-sethia-ip25moYmzaw-unsplash.png,R,15,1,2568,0,0.027948379516601562
aditya-sethia-n3S3byJlHBk-unsplash.png,R,15,1,2726,0,0.032949209213256836
adrian-kuma-pLwqsVFhAbg-unsplash.png,R,15,1,10048,1,0.02398514747619629
alexander-tsang-lps5cLZ6j2g-unsplash.png,R,15,1,3790,0,0.02204728126525879
alexandre-boucey-CDxeDdf9WB4-unsplash.png,R,15,1,6448,1,0.039697885513305664
amy-dsouza--dUpJStSCfw-unsplash.png,R,15,1,2702,0,0.04538440704345703
andreea-v-smgqIwTvf0M-unsplash.png,R,15,1,3196,0,0.04654645919799805
anna-delliou--Zjsn9sUxto-unsplash.png,R,15,1,2882,0,0.05465292930603027
anna-ogiienko-DM2Gr9U7lHo-unsplash.png,R,15,1,3930,0,0.02136087417602539
anusha-barwa-ppKcYi1CXcI-unsplash.png,R,15,1,4152,0,0.02045130729675293
arunjith-nattika-7FEsBOHAZi8-unsplash.png,R,15,1,3878,0,0.024853944778442383
arunjith-nattika-IN_cuy-07DQ-unsplash.png,R,15,1,2530,0,0.03897380828857422
arunjith-nattika-UDZyhW7wi5k-unsplash.png,R,15,1,3136,0,0.020444631576538086
arunjith-nattika-puCwEtQRbY4-unsplash.png,R,15,1,5284,1,0.019407987594604492
atharva-whaval-v04I1xrOY_k-unsplash.png,R,15,1,2466,0,0.01683521270751953
bohdan-turchyk-JIba3lvYNSo-unsplash.png,R,15,1,2810,0,0.01679396629333496
caleb-woods-kwEIP4ifUsg-unsplash.png,R,15,1,2512,0,0.026842832565307617
cedric-vt-IuJc2qh2TcA-unsplash.png,R,15,1,15506,1,0.04034996032714844
cesar-boaventura-PaxqKH21xYU-unsplash.png,R,15,1,2748,0,0.02425241470336914
charlie-deets-TKgOIwPVmkg-unsplash.png,R,15,1,17366,1,0.043190956115722656
crea_-tenew7-8xyY-Z_FLsQ-unsplash.png,R,15,1,3062,0,0.033724308013916016
dan-cristian-padure-CAFrWrUX_8k-unsplash.png,R,15,1,2370,0,0.015639305114746094
daniel-fox-bB3R8Oq8d3s-unsplash.png,R,15,1,2358,0,0.01732611656188965
dary-lam-aWi-h-5LAIo-unsplash.png,R,15,1,2780,0,0.022963285446166992
default-cameraman-jxYBtmmeSgA-unsplash.png,R,15,1,2538,0,0.023479700088500977
diana-rafira-0OTOmSTsLjc-unsplash.png,R,15,1,19738,1,0.028918981552124023
dong-cheng-wTJhPgoMJ-E-unsplash.png,R,15,1,2360,0,0.020946264266967773
erika-lowe-_omWvydhvYI-unsplash.png,R,15,1,3518,0,0.019549131393432617
eunkwang-choi-0IZog-f0R_M-unsplash.png,R,15,1,5280,1,0.01917099952697754
fahrul-razi-Q3AMrYJw_9w-unsplash.png,R,15,1,3056,0,0.01853179931640625
fr0ggy5-Eo_ncrYjvO4-unsplash.png,R,15,1,2444,0,0.016273975372314453
fr0ggy5-XH8_H2QN7gs-unsplash.png,R,15,1,3348,0,0.01891303062438965
fr0ggy5-n4CsSYz4V5A-unsplash.png,R,15,1,4550,0,0.01774454116821289
fr0ggy5-uCGY3dWJezw-unsplash.png,R,15,1,6864,1,0.015845060348510742
fr0ggy5-yWHgoN2O3F8-unsplash.png,R,15,1,2390,0,0.02266669273376465
francesco-ungaro-48bZh32St1Q-unsplash.png,R,15,1,3512,0,0.02364635467529297
frecia-chirinos-Hvd7GD10xRs-unsplash.png,R,15,1,7020,1,0.023015499114990234
geoff-oliver-_11WJbxYZ6U-unsplash.png,R,15,1,2688,0,0.0267031192779541
geoff-oliver-iQBaXwl7AVo-unsplash.png,R,15,1,3440,0,0.018692970275878906
gleb-khodiakov-0VrQIF-jYAY-unsplash.png,R,15,1,6246,1,0.02571249008178711
hanmer-zh-CVS4kWJaYLs-unsplash.png,R,15,1,4136,0,0.018586158752441406
ivan-stepanov-K-rlmMEHDxc-unsplash.png,R,15,1,7134,1,0.019314289093017578
jack1007-1WiR5zUsaPo-unsplash.png,R,15,1,2288,0,0.01739335060119629
jan-kopriva-IZ7W626JoQs-unsplash.png,R,15,1,2040,0,1.5110278129577637
joylynn-goh-QyC9YXSbqqU-unsplash.png,R,15,1,4158,0,0.01846766471862793
julia-kadel-T0YlQSzr7lE-unsplash.png,R,15,1,7048,1,0.01498270034790039
kaan-melhemci-k9YK2onsceE-unsplash.png,R,15,1,2644,0,0.016235828399658203
kabo-BHJs5TZ-Nt0-unsplash.png,R,15,1,4140,0,0.020603656768798828
kabo-NjWZ07sPEJE-unsplash.png,R,15,1,4808,0,0.01989126205444336
kabo-OouGoqQuf64-unsplash.png,R,15,1,6752,1,0.018323183059692383
kabo-ng9yenZfeuI-unsplash.png,R,15,1,3590,0,0.0190427303314209
kabo-p6yH8VmGqxo-unsplash.png,R,15,1,4528,0,0.014380455017089844
kabo-sR0cTmQHPug-unsplash.png,R,15,1,3208,0,0.022392749786376953
kari-shea-FilM6ng7VGQ-unsplash.png,R,15,1,5388,1,0.0232391357421875
king-cho-EuX29PhTNdw-unsplash.png,R,15,1,6936,1,0.024681568145751953
le-thanh-son-aATmDHlAuPc-unsplash.png,R,15,1,2804,0,0.020801305770874023
le-thanh-son-jUm_j2QCmIg-unsplash.png,R,15,1,2002,0,0.01868271827697754
maicol-santos-JI7aL1aMLHc-unsplash.png,R,15,1,3276,0,0.02026057243347168
marie-michele-bouchard-9MXrPaCvDps-unsplash.png,R,15,1,4194,0,0.025493383407592773
megan-lee-39qcA9ExQnE-unsplash.png,R,15,1,2520,0,0.0211946964263916
melanie-andersen-Agbtans6EUM-unsplash.png,R,15,1,3234,0,0.020717620849609375
melanie-andersen-da0u7-jIVrc-unsplash.png,R,15,1,3930,0,0.022009611129760742
michael-kater-UTREkJVIphU-unsplash.png,R,15,1,2032,0,0.023198604583740234
mishal-ibrahim-DoETxFMxhOY-unsplash.png,R,15,1,10926,1,0.019494056701660156
muhammad-shah-zeb-LFCXaxok7oo-unsplash.png,R,15,1,8474,1,0.02424025535583496
niranjan-ePZevrGGVJ4-unsplash.png,R,15,1,2194,0,0.019878149032592773
noor-yoosuf-e0rVIjVzpxU-unsplash.png,R,15,1,2424,0,0.02137470245361328
omar-d-o5TP_3E6nZw-unsplash.png,R,15,1,4992,0,0.02465343475341797
payam-moin-afshari-cSCJvz0gzu4-unsplash.png,R,15,1,4152,0,0.06334877014160156
phan-th-thu-trang-0O--QJaJTYA-unsplash.png,R,15,1,2140,0,0.05052304267883301
phan-th-thu-trang-5hYQSmNO9v8-unsplash.png,R,15,1,3204,0,0.04793834686279297
phan-th-thu-trang-bKf-eNK97Ns-unsplash.png,R,15,1,2400,0,0.05080986022949219
piotr-musiol-Ch7KyTTSc4Y-unsplash.png,R,15,1,3382,0,0.05158638954162598
rene-peters-kD4AXcuvnTE-unsplash.png,R,15,1,3048,0,0.026767730712890625
rohan-On8712CI0qE-unsplash.png,R,15,1,9034,1,0.03193402290344238
rohan-Ot3wUfyb3ZY-unsplash.png,R,15,1,14330,1,0.024615049362182617
rohan-za04zuQO-Qo-unsplash.png,R,15,1,2552,0,0.026339054107666016
rusty-watson-E4P3d5MxGro-unsplash.png,R,15,1,4466,0,0.04108572006225586
saatvik-parab-MzXJQpXt1jU-unsplash.png,R,15,1,2072,0,0.039961814880371094
sabina-sturzu-sHtJeNIzPe8-unsplash.png,R,15,1,2734,0,0.03157329559326172
saso-tusar-yP19KADwhEI-unsplash.png,R,15,1,20406,1,0.04272198677062988
shiwa-Dh-B7mQxvK0-unsplash.png,R,15,1,23758,1,0.023444175720214844
silviannnm-VsEk4cIlNk0-unsplash.png,R,15,1,2768,0,0.04839038848876953
stanislav-pasikov-Ib-OzLm56Bg-unsplash.png,R,15,1,2468,0,0.03584146499633789
stefan-stevsic-oyQMcChgkbQ-unsplash.png,R,15,1,2604,0,0.04568886756896973
the-lucky-neko-2R0JNId-rwg-unsplash.png,R,15,1,19492,1,0.05284857749938965
the-lucky-neko-5RrtQPVK-lI-unsplash.png,R,15,1,2434,0,0.03925752639770508
the-lucky-neko-AH7JYgyAlqA-unsplash.png,R,15,1,20192,1,0.04243731498718262
the-lucky-neko-BFsfZQeXAx8-unsplash.png,R,15,1,9668,1,0.028792142868041992
the-lucky-neko-MEQFUHzCtAo-unsplash.png,R,15,1,27484,1,0.02622199058532715
the-lucky-neko-WNoYQaAtCfo-unsplash.png,R,15,1,11584,1,0.024194955825805664
the-lucky-neko-rplhB9mYF48-unsplash.png,R,15,1,2728,0,0.020701169967651367
the-lucky-neko-tUTlUel_Nvs-unsplash.png,R,15,1,3582,0,0.02730083465576172
the3dragons-slvc2JXOmHk-unsplash.png,R,15,1,5676,1,0.0373075008392334
volodymyr-dobrovolskyy-ZwGAbvobBuw-unsplash.png,R,15,1,2266,0,0.05149483680725098
wesley-balten-Mw7buviae0A-unsplash.png,R,15,1,3622,0,0.0585474967956543
yana-hurska-8lu-Dy_6V6U-unsplash.png,R,15,1,4234,0,0.047601938247680664
yansi-keim-koqiEVtbLWI-unsplash.png,R,15,1,2894,0,0.05933189392089844
yibo-wang-AJsrtjmNFuU-unsplash.png,R,15,1,2544,0,0.04921245574951172
aditya-sethia-6f1FHlC080A-unsplash.png,R,25,1,3714,0,0.03789997100830078
aditya-sethia-ip25moYmzaw-unsplash.png,R,25,1,3444,0,0.030269384384155273
aditya-sethia-n3S3byJlHBk-unsplash.png,R,25,1,3866,0,0.03698468208312988
adrian-kuma-pLwqsVFhAbg-unsplash.png,R,25,1,15658,1,0.04041409492492676
alexander-tsang-lps5cLZ6j2g-unsplash.png,R,25,1,5592,1,0.02490830421447754
alexandre-boucey-CDxeDdf9WB4-unsplash.png,R,25,1,10138,1,0.058954477310180664
amy-dsouza--dUpJStSCfw-unsplash.png,R,25,1,3948,0,0.04715156555175781
andreea-v-smgqIwTvf0M-unsplash.png,R,25,1,3962,0,0.04883098602294922
anna-delliou--Zjsn9sUxto-unsplash.png,R,25,1,3610,0,0.03125333786010742
anna-ogiienko-DM2Gr9U7lHo-unsplash.png,R,25,1,5234,1,0.034044742584228516
anusha-barwa-ppKcYi1CXcI-unsplash.png,R,25,1,6466,1,0.04021763801574707
arunjith-nattika-7FEsBOHAZi8-unsplash.png,R,25,1,5568,1,0.04941439628601074
arunjith-nattika-IN_cuy-07DQ-unsplash.png,R,25,1,3390,0,0.030473709106445312
arunjith-nattika-UDZyhW7wi5k-unsplash.png,R,25,1,3928,0,0.027581453323364258
arunjith-nattika-puCwEtQRbY4-unsplash.png,R,25,1,8106,1,0.019468307495117188
atharva-whaval-v04I1xrOY_k-unsplash.png,R,25,1,3742,0,0.018203258514404297
bohdan-turchyk-JIba3lvYNSo-unsplash.png,R,25,1,3420,0,0.02857494354248047
caleb-woods-kwEIP4ifUsg-unsplash.png,R,25,1,2812,0,0.023121118545532227
cedric-vt-IuJc2qh2TcA-unsplash.png,R,25,1,24852,1,0.019252538681030273
cesar-boaventura-PaxqKH21xYU-unsplash.png,R,25,1,4174,0,0.02757120132446289
charlie-deets-TKgOIwPVmkg-unsplash.png,R,25,1,28450,1,0.021128416061401367
crea_-tenew7-8xyY-Z_FLsQ-unsplash.png,R,25,1,4942,0,0.019595623016357422
dan-cristian-padure-CAFrWrUX_8k-unsplash.png,R,25,1,3156,0,0.01461029052734375
daniel-fox-bB3R8Oq8d3s-unsplash.png,R,25,1,3606,0,0.016528844833374023
dary-lam-aWi-h-5LAIo-unsplash.png,R,25,1,3422,0,0.016466379165649414
default-cameraman-jxYBtmmeSgA-unsplash.png,R,25,1,3000,0,0.017705440521240234
diana-rafira-0OTOmSTsLjc-unsplash.png,R,25,1,31346,1,0.014544248580932617
dong-cheng-wTJhPgoMJ-E-unsplash.png,R,25,1,3478,0,0.017264127731323242
erika-lowe-_omWvydhvYI-unsplash.png,R,25,1,5304,1,0.022474050521850586
eunkwang-choi-0IZog-f0R_M-unsplash.png,R,25,1,8148,1,0.019518375396728516
fahrul-razi-Q3AMrYJw_9w-unsplash.png,R,25,1,3734,0,0.019191265106201172
fr0ggy5-Eo_ncrYjvO4-unsplash.png,R,25,1,3490,0,0.05354142189025879
fr0ggy5-XH8_H2QN7gs-unsplash.png,R,25,1,4034,0,0.029883861541748047
fr0ggy5-n4CsSYz4V5A-unsplash.png,R,25,1,6466,1,0.021594762802124023
fr0ggy5-uCGY3dWJezw-unsplash.png,R,25,1,10878,1,0.02119159698486328
fr0ggy5-yWHgoN2O3F8-unsplash.png,R,25,1,4272,0,0.027603864669799805
francesco-ungaro-48bZh32St1Q-unsplash.png,R,25,1,4712,0,0.02141284942626953
frecia-chirinos-Hvd7GD10xRs-unsplash.png,R,25,1,11880,1,0.018661022186279297
geoff-oliver-_11WJbxYZ6U-unsplash.png,R,25,1,3742,0,0.014501810073852539
geoff-oliver-iQBaXwl7AVo-unsplash.png,R,25,1,4872,0,0.015141963958740234
gleb-khodiakov-0VrQIF-jYAY-unsplash.png,R,25,1,10560,1,0.017510175704956055
hanmer-zh-CVS4kWJaYLs-unsplash.png,R,25,1,5788,1,0.020428180694580078
ivan-stepanov-K-rlmMEHDxc-unsplash.png,R,25,1,11752,1,0.015625715255737305
jack1007-1WiR5zUsaPo-unsplash.png,R,25,1,3882,0,0.014628410339355469
jan-kopriva-IZ7W626JoQs-unsplash.png,R,25,1,3102,0,0.019073963165283203
joylynn-goh-QyC9YXSbqqU-unsplash.png,R,25,1,6426,1,0.02106642723083496
julia-kadel-T0YlQSzr7lE-unsplash.png,R,25,1,10280,1,0.013514518737792969
kaan-melhemci-k9YK2onsceE-unsplash.png,R,25,1,4278,0,0.013028383255004883
kabo-BHJs5TZ-Nt0-unsplash.png,R,25,1,6248,1,0.01590108871459961
kabo-NjWZ07sPEJE-unsplash.png,R,25,1,7862,1,0.015235424041748047
kabo-OouGoqQuf64-unsplash.png,R,25,1,11522,1,0.015430927276611328
kabo-ng9yenZfeuI-unsplash.png,R,25,1,4804,0,0.014274835586547852
kabo-p6yH8VmGqxo-unsplash.png,R,25,1,7384,1,0.013164758682250977
kabo-sR0cTmQHPug-unsplash.png,R,25,1,5142,1,0.01867365837097168
kari-shea-FilM6ng7VGQ-unsplash.png,R,25,1,8862,1,0.014570236206054688
king-cho-EuX29PhTNdw-unsplash.png,R,25,1,11074,1,0.018981218338012695
le-thanh-son-aATmDHlAuPc-unsplash.png,R,25,1,3900,0,0.0252382755279541
le-thanh-son-jUm_j2QCmIg-unsplash.png,R,25,1,2748,0,0.01660633087158203
maicol-santos-JI7aL1aMLHc-unsplash.png,R,25,1,5078,1,0.017840862274169922
marie-michele-bouchard-9MXrPaCvDps-unsplash.png,R,25,1,7546,1,0.019814729690551758
megan-lee-39qcA9ExQnE-unsplash.png,R,25,1,2934,0,0.0723876953125
melanie-andersen-Agbtans6EUM-unsplash.png,R,25,1,5022,1,0.02759528160095215
melanie-andersen-da0u7-jIVrc-unsplash.png,R,25,1,5472,1,0.027963638305664062
michael-kater-UTREkJVIphU-unsplash.png,R,25,1,2768,0,0.018559932708740234
mishal-ibrahim-DoETxFMxhOY-unsplash.png,R,25,1,17958,1,0.018578052520751953
muhammad-shah-zeb-LFCXaxok7oo-unsplash.png,R,25,1,13396,1,0.01595592498779297
niranjan-ePZevrGGVJ4-unsplash.png,R,25,1,3330,0,0.01398015022277832
noor-yoosuf-e0rVIjVzpxU-unsplash.png,R,25,1,3562,0,0.021752119064331055
omar-d-o5TP_3E6nZw-unsplash.png,R,25,1,7482,1,0.014830589294433594
payam-moin-afshari-cSCJvz0gzu4-unsplash.png,R,25,1,6272,1,0.022200345993041992
phan-th-thu-trang-0O--QJaJTYA-unsplash.png,R,25,1,3168,0,0.01685643196105957
phan-th-thu-trang-5hYQSmNO9v8-unsplash.png,R,25,1,4782,0,0.013213157653808594
phan-th-thu-trang-bKf-eNK97Ns-unsplash.png,R,25,1,3564,0,0.017657995223999023
piotr-musiol-Ch7KyTTSc4Y-unsplash.png,R,25,1,4144,0,0.015242576599121094
rene-peters-kD4AXcuvnTE-unsplash.png,R,25,1,3784,0,0.016852140426635742
rohan-On8712CI0qE-unsplash.png,R,25,1,15288,1,0.019707679748535156
rohan-Ot3wUfyb3ZY-unsplash.png,R,25,1,23190,1,0.01862502098083496
rohan-za04zuQO-Qo-unsplash.png,R,25,1,3584,0,0.01385354995727539
rusty-watson-E4P3d5MxGro-unsplash.png,R,25,1,7378,1,0.014003753662109375
saatvik-parab-MzXJQpXt1jU-unsplash.png,R,25,1,2924,0,0.015058755874633789
sabina-sturzu-sHtJeNIzPe8-unsplash.png,R,25,1,3714,0,0.018935203552246094
saso-tusar-yP19KADwhEI-unsplash.png,R,25,1,32784,1,0.01801133155822754
shiwa-Dh-B7mQxvK0-unsplash.png,R,25,1,38820,1,0.020209312438964844
silviannnm-VsEk4cIlNk0-unsplash.png,R,25,1,3266,0,0.020786523818969727
stanislav-pasikov-Ib-OzLm56Bg-unsplash.png,R,25,1,3770,0,0.018390178680419922
stefan-stevsic-oyQMcChgkbQ-unsplash.png,R,25,1,2902,0,0.018770933151245117
the-lucky-neko-2R0JNId-rwg-unsplash.png,R,25,1,32038,1,0.01784825325012207
the-lucky-neko-5RrtQPVK-lI-unsplash.png,R,25,1,3920,0,0.018273115158081055
the-lucky-neko-AH7JYgyAlqA-unsplash.png,R,25,1,33472,1,0.025783061981201172
the-lucky-neko-BFsfZQeXAx8-unsplash.png,R,25,1,14980,1,0.02488112449645996
the-lucky-neko-MEQFUHzCtAo-unsplash.png,R,25,1,45004,1,0.021979093551635742
the-lucky-neko-WNoYQaAtCfo-unsplash.png,R,25,1,19304,1,0.01917099952697754
the-lucky-neko-rplhB9mYF48-unsplash.png,R,25,1,4124,0,0.020848512649536133
the-lucky-neko-tUTlUel_Nvs-unsplash.png,R,25,1,4940,0,0.01846456527709961
the3dragons-slvc2JXOmHk-unsplash.png,R,25,1,8708,1,0.020586013793945312
volodymyr-dobrovolskyy-ZwGAbvobBuw-unsplash.png,R,25,1,2982,0,0.061836957931518555
wesley-balten-Mw7buviae0A-unsplash.png,R,25,1,4654,0,0.026256799697875977
yana-hurska-8lu-Dy_6V6U-unsplash.png,R,25,1,7084,1,0.01787567138671875
yansi-keim-koqiEVtbLWI-unsplash.png,R,25,1,3586,0,0.018706321716308594
yibo-wang-AJsrtjmNFuU-unsplash.png,R,25,1,3194,0,0.02100229263305664
aditya-sethia-6f1FHlC080A-unsplash.png,R,35,1,4646,0,0.03464794158935547
aditya-sethia-ip25moYmzaw-unsplash.png,R,35,1,4996,0,0.026987791061401367
aditya-sethia-n3S3byJlHBk-unsplash.png,R,35,1,5210,1,0.035280704498291016
