filename,channel,rate,label,detected,p_value,chi2,dof,time_sec
muhammad-shah-zeb-LFCXaxok7oo-unsplash.png,R,0,0,0,0.0,22516.536858359887,117,0.014739513397216797
niranjan-ePZevrGGVJ4-unsplash.png,R,0,0,0,2.7474251009506267e-99,747.5810445115603,101,0.012425422668457031
noor-yoosuf-e0rVIjVzpxU-unsplash.png,R,0,0,0,1.141611071656267e-40,443.3807635058179,113,0.013530254364013672
omar-d-o5TP_3E6nZw-unsplash.png,R,0,0,0,0.0,10504.712214394644,128,0.01258230209350586
payam-moin-afshari-cSCJvz0gzu4-unsplash.png,R,0,0,0,0.0,3533.8854921599595,122,0.011707067489624023
phan-th-thu-trang-0O--QJaJTYA-unsplash.png,R,0,0,0,2.2274504230957647e-34,393.50776342950843,107,0.01701664924621582
phan-th-thu-trang-5hYQSmNO9v8-unsplash.png,R,0,0,0,0.0,3819.9120262570705,126,0.012653112411499023
phan-th-thu-trang-bKf-eNK97Ns-unsplash.png,R,0,0,0,3.8385367422649495e-217,1408.8949985034128,123,0.01450967788696289
piotr-musiol-Ch7KyTTSc4Y-unsplash.png,R,0,0,0,0.0,3415.6496487392965,128,0.011959314346313477
rene-peters-kD4AXcuvnTE-unsplash.png,R,0,0,0,7.886782018330779e-181,1237.4905597897107,128,0.013761520385742188
rohan-On8712CI0qE-unsplash.png,R,0,0,0,0.0,46645.49129158879,128,0.010702848434448242
rohan-Ot3wUfyb3ZY-unsplash.png,R,0,0,0,0.0,76194.0889046792,127,0.012654542922973633
rohan-za04zuQO-Qo-unsplash.png,R,0,0,0,9.718115114730811e-111,868.2277403484104,127,0.014629602432250977
rusty-watson-E4P3d5MxGro-unsplash.png,R,0,0,0,0.0,8092.91115961179,123,0.010890960693359375
saatvik-parab-MzXJQpXt1jU-unsplash.png,R,0,0,0,1.1838954515390096e-72,588.6605184049288,94,0.012254953384399414
sabina-sturzu-sHtJeNIzPe8-unsplash.png,R,0,0,0,1.2789379505266588e-164,1136.5933338504587,121,0.011870861053466797
saso-tusar-yP19KADwhEI-unsplash.png,R,0,0,0,0.0,117997.13874749545,128,0.011288642883300781
shiwa-Dh-B7mQxvK0-unsplash.png,R,0,0,0,0.0,137288.89452884218,122,0.010851860046386719
silviannnm-VsEk4cIlNk0-unsplash.png,R,0,0,0,9.324702095610949e-97,783.6807794074903,123,0.012752532958984375
stanislav-pasikov-Ib-OzLm56Bg-unsplash.png,R,0,0,0,6.914719060213472e-74,665.3549332346183,127,0.010071039199829102
stefan-stevsic-oyQMcChgkbQ-unsplash.png,R,0,0,0,7.550245399225135e-40,410.46186454984525,98,0.01386404037475586
the-lucky-neko-2R0JNId-rwg-unsplash.png,R,0,0,0,0.0,97737.49148253523,118,0.012478828430175781
the-lucky-neko-5RrtQPVK-lI-unsplash.png,R,0,0,0,2.5135147336368345e-194,1288.2770524620837,121,0.012396812438964844
the-lucky-neko-AH7JYgyAlqA-unsplash.png,R,0,0,0,0.0,108791.15283521033,96,0.009872674942016602
the-lucky-neko-BFsfZQeXAx8-unsplash.png,R,0,0,0,0.0,20128.617945275542,121,0.010775327682495117
the-lucky-neko-MEQFUHzCtAo-unsplash.png,R,0,0,0,0.0,154169.34884068577,123,0.008904218673706055
the-lucky-neko-WNoYQaAtCfo-unsplash.png,R,0,0,0,0.0,30120.06899821657,123,0.009685516357421875
the-lucky-neko-rplhB9mYF48-unsplash.png,R,0,0,0,1.341307670505141e-227,1461.4764888296058,123,0.01347804069519043
the-lucky-neko-tUTlUel_Nvs-unsplash.png,R,0,0,0,0.0,3651.2213776739927,119,0.016754627227783203
the3dragons-slvc2JXOmHk-unsplash.png,R,0,0,0,0.0,5798.2356516566415,128,0.01325535774230957
volodymyr-dobrovolskyy-ZwGAbvobBuw-unsplash.png,R,0,0,0,1.404242498079972e-18,305.63654508490464,118,0.01417684555053711
wesley-balten-Mw7buviae0A-unsplash.png,R,0,0,0,5.245598872894222e-277,1679.1281810936296,113,0.012242555618286133
yana-hurska-8lu-Dy_6V6U-unsplash.png,R,0,0,0,0.0,9828.6675126237,128,0.012760400772094727
yansi-keim-koqiEVtbLWI-unsplash.png,R,0,0,0,5.9806359613370714e-52,539.7431815536418,128,0.012749671936035156
yibo-wang-AJsrtjmNFuU-unsplash.png,R,0,0,0,1.5611360541935808e-229,1407.2154564987866,100,0.009502649307250977
aditya-sethia-6f1FHlC080A-unsplash.png,R,15,1,0,2.115242233841832e-46,493.14065130704586,121,0.016080617904663086
aditya-sethia-ip25moYmzaw-unsplash.png,R,15,1,0,2.2023616373583227e-86,674.1035199105584,99,0.04678821563720703
aditya-sethia-n3S3byJlHBk-unsplash.png,R,15,1,0,2.5005451861289904e-113,870.7332035635939,122,0.043390750885009766
adrian-kuma-pLwqsVFhAbg-unsplash.png,R,15,1,0,0.0,16024.6334886303,108,0.03029775619506836
alexander-tsang-lps5cLZ6j2g-unsplash.png,R,15,1,0,5.736701542374712e-299,1772.324455088617,108,0.04158830642700195
alexandre-boucey-CDxeDdf9WB4-unsplash.png,R,15,1,0,0.0,9466.822740069703,125,0.02041935920715332
amy-dsouza--dUpJStSCfw-unsplash.png,R,15,1,0,1.711649152657477e-67,630.9006193868105,128,0.022317171096801758
andreea-v-smgqIwTvf0M-unsplash.png,R,15,1,0,2.1895122404791576e-257,1593.5273297371139,117,0.015555858612060547
anna-delliou--Zjsn9sUxto-unsplash.png,R,15,1,0,2.0730823614508657e-98,754.4362683850632,106,0.014267206192016602
anna-ogiienko-DM2Gr9U7lHo-unsplash.png,R,15,1,0,2.4749287461320566e-275,1705.1972514635843,125,0.012064933776855469
anusha-barwa-ppKcYi1CXcI-unsplash.png,R,15,1,0,0.0,2499.2083200069646,125,0.013067960739135742
arunjith-nattika-7FEsBOHAZi8-unsplash.png,R,15,1,0,0.0,1942.83026060966,124,0.01291656494140625
arunjith-nattika-IN_cuy-07DQ-unsplash.png,R,15,1,0,6.271868362878837e-63,598.5851226252333,125,0.01129913330078125
arunjith-nattika-UDZyhW7wi5k-unsplash.png,R,15,1,0,4.331027894438455e-104,830.1209062809753,126,0.011149883270263672
arunjith-nattika-puCwEtQRbY4-unsplash.png,R,15,1,0,0.0,6462.535703815483,117,0.010853052139282227
atharva-whaval-v04I1xrOY_k-unsplash.png,R,15,1,0,8.59963060858069e-59,560.7387591390694,118,0.01482844352722168
bohdan-turchyk-JIba3lvYNSo-unsplash.png,R,15,1,0,1.5184996724383526e-66,586.7809508638486,109,0.012939691543579102
caleb-woods-kwEIP4ifUsg-unsplash.png,R,15,1,0,2.5385150849467212e-89,714.5640764448274,110,0.013720512390136719
cedric-vt-IuJc2qh2TcA-unsplash.png,R,15,1,0,0.0,56328.20199695663,128,0.012446165084838867
cesar-boaventura-PaxqKH21xYU-unsplash.png,R,15,1,0,1.6776702674966397e-290,1777.4850006505753,124,0.013976812362670898
charlie-deets-TKgOIwPVmkg-unsplash.png,R,15,1,0,0.0,37756.36645747622,119,0.007786273956298828
crea_-tenew7-8xyY-Z_FLsQ-unsplash.png,R,15,1,0,0.0,2086.2520226815836,128,0.013158321380615234
dan-cristian-padure-CAFrWrUX_8k-unsplash.png,R,15,1,0,9.78384551734125e-35,427.5881174532212,125,0.011834383010864258
daniel-fox-bB3R8Oq8d3s-unsplash.png,R,15,1,0,2.3138257232434445e-19,326.93771604817516,128,0.013644695281982422
dary-lam-aWi-h-5LAIo-unsplash.png,R,15,1,0,2.4687192175432225e-111,806.32324735029,99,0.014345407485961914
default-cameraman-jxYBtmmeSgA-unsplash.png,R,15,1,0,2.6456155390294324e-16,294.61381353487883,122,0.013142585754394531
diana-rafira-0OTOmSTsLjc-unsplash.png,R,15,1,0,0.0,75406.53087761422,119,0.00981760025024414
dong-cheng-wTJhPgoMJ-E-unsplash.png,R,15,1,0,3.4799409987256557e-43,480.85053475348286,125,0.013167381286621094
erika-lowe-_omWvydhvYI-unsplash.png,R,15,1,0,8.64058208972786e-223,1450.7232725840831,128,0.01358342170715332
eunkwang-choi-0IZog-f0R_M-unsplash.png,R,15,1,0,0.0,4333.597222718754,128,0.012991905212402344
fahrul-razi-Q3AMrYJw_9w-unsplash.png,R,15,1,0,9.67716943672144e-186,1262.6375253422182,128,0.01388859748840332
fr0ggy5-Eo_ncrYjvO4-unsplash.png,R,15,1,0,1.0677305501859559e-137,999.4648271512214,122,0.01495504379272461
fr0ggy5-XH8_H2QN7gs-unsplash.png,R,15,1,0,0.0,2571.733048897665,122,0.015313386917114258
fr0ggy5-n4CsSYz4V5A-unsplash.png,R,15,1,0,0.0,4543.314268574375,128,0.014257669448852539
fr0ggy5-uCGY3dWJezw-unsplash.png,R,15,1,0,0.0,11380.752500229739,127,0.014478683471679688
fr0ggy5-yWHgoN2O3F8-unsplash.png,R,15,1,0,6.422252684044211e-157,1096.908926445038,121,0.014273643493652344
francesco-ungaro-48bZh32St1Q-unsplash.png,R,15,1,0,0.0,2585.7125194107743,128,0.012372970581054688
frecia-chirinos-Hvd7GD10xRs-unsplash.png,R,15,1,0,0.0,13731.24987598056,123,0.011406183242797852
geoff-oliver-_11WJbxYZ6U-unsplash.png,R,15,1,0,2.7677458731341788e-77,686.6140692959078,128,0.014094114303588867
geoff-oliver-iQBaXwl7AVo-unsplash.png,R,15,1,0,0.0,3056.604293299685,128,0.016233444213867188
gleb-khodiakov-0VrQIF-jYAY-unsplash.png,R,15,1,0,0.0,13406.00676294907,116,0.013893604278564453
hanmer-zh-CVS4kWJaYLs-unsplash.png,R,15,1,0,0.0,2903.9635582186334,103,0.013710737228393555
ivan-stepanov-K-rlmMEHDxc-unsplash.png,R,15,1,0,0.0,21802.577812922,118,0.012684822082519531
jack1007-1WiR5zUsaPo-unsplash.png,R,15,1,0,2.0220167359405734e-102,789.5826956261219,112,0.013209104537963867
jan-kopriva-IZ7W626JoQs-unsplash.png,R,15,1,0,1.8837173597807125e-24,322.49569824350834,103,0.011556863784790039
joylynn-goh-QyC9YXSbqqU-unsplash.png,R,15,1,0,0.0,2511.8798736221597,120,0.012465953826904297
julia-kadel-T0YlQSzr7lE-unsplash.png,R,15,1,0,0.0,13181.27215826499,127,0.013364553451538086
kaan-melhemci-k9YK2onsceE-unsplash.png,R,15,1,0,2.6501508426680973e-102,824.8722369593426,128,0.014343023300170898
kabo-BHJs5TZ-Nt0-unsplash.png,R,15,1,0,0.0,3943.2997450709872,119,0.014623880386352539
kabo-NjWZ07sPEJE-unsplash.png,R,15,1,0,0.0,4369.942352544344,84,0.012935876846313477
kabo-OouGoqQuf64-unsplash.png,R,15,1,0,0.0,7903.1385506569395,119,0.011650800704956055
kabo-ng9yenZfeuI-unsplash.png,R,15,1,0,2.89917436048074e-246,1524.2067577980704,112,0.012964963912963867
kabo-p6yH8VmGqxo-unsplash.png,R,15,1,0,0.0,4048.524783583938,113,0.013678550720214844
kabo-sR0cTmQHPug-unsplash.png,R,15,1,0,6.838717671864119e-268,1613.8476220235418,106,0.012276411056518555
kari-shea-FilM6ng7VGQ-unsplash.png,R,15,1,0,0.0,8231.219150611292,110,0.010613441467285156
king-cho-EuX29PhTNdw-unsplash.png,R,15,1,0,0.0,20370.91661529663,128,0.012644529342651367
le-thanh-son-aATmDHlAuPc-unsplash.png,R,15,1,0,8.927815052096287e-89,698.2279687423414,104,0.014850854873657227
le-thanh-son-jUm_j2QCmIg-unsplash.png,R,15,1,0,6.277137254613774e-42,422.8868311960556,98,0.01539754867553711
maicol-santos-JI7aL1aMLHc-unsplash.png,R,15,1,0,9.509150293419144e-199,1276.0208314202575,108,0.01439809799194336
marie-michele-bouchard-9MXrPaCvDps-unsplash.png,R,15,1,0,0.0,4364.6821546949395,107,0.014055252075195312
megan-lee-39qcA9ExQnE-unsplash.png,R,15,1,0,4.3694390957635924e-27,366.9913042174418,119,0.012984275817871094
melanie-andersen-Agbtans6EUM-unsplash.png,R,15,1,0,4.44742119670447e-303,1851.1354216977625,128,0.013073444366455078
melanie-andersen-da0u7-jIVrc-unsplash.png,R,15,1,0,0.0,3017.43201774248,128,0.014057397842407227
michael-kater-UTREkJVIphU-unsplash.png,R,15,1,0,4.902014022327596e-18,287.6101171150585,109,0.013673067092895508
mishal-ibrahim-DoETxFMxhOY-unsplash.png,R,15,1,0,0.0,23998.18327352665,120,0.010891914367675781
muhammad-shah-zeb-LFCXaxok7oo-unsplash.png,R,15,1,0,0.0,16295.651095952047,117,0.013789176940917969
niranjan-ePZevrGGVJ4-unsplash.png,R,15,1,0,2.2801928515285677e-66,569.0693254749876,101,0.014635324478149414
noor-yoosuf-e0rVIjVzpxU-unsplash.png,R,15,1,0,1.2597029670512536e-20,312.5689140090354,113,0.01457524299621582
omar-d-o5TP_3E6nZw-unsplash.png,R,15,1,0,0.0,7638.314191961364,128,0.014417409896850586
payam-moin-afshari-cSCJvz0gzu4-unsplash.png,R,15,1,0,0.0,2563.7736878510436,122,0.010135889053344727
phan-th-thu-trang-0O--QJaJTYA-unsplash.png,R,15,1,0,8.665273973812342e-22,311.02987782126013,107,0.01236414909362793
phan-th-thu-trang-5hYQSmNO9v8-unsplash.png,R,15,1,0,0.0,2757.7051198947097,126,0.013256549835205078
phan-th-thu-trang-bKf-eNK97Ns-unsplash.png,R,15,1,0,2.282924314136931e-159,1114.5247624938543,123,0.014150381088256836
piotr-musiol-Ch7KyTTSc4Y-unsplash.png,R,15,1,0,0.0,2513.3309292892673,128,0.013673543930053711
rene-peters-kD4AXcuvnTE-unsplash.png,R,15,1,0,2.2390849022790493e-115,895.3835060652823,128,0.015314102172851562
rohan-On8712CI0qE-unsplash.png,R,15,1,0,0.0,34045.613419028574,128,0.011625289916992188
rohan-Ot3wUfyb3ZY-unsplash.png,R,15,1,0,0.0,54866.71688868671,127,0.011094808578491211
rohan-za04zuQO-Qo-unsplash.png,R,15,1,0,3.4231015875145227e-75,672.7413172009286,127,0.010390996932983398
rusty-watson-E4P3d5MxGro-unsplash.png,R,15,1,0,0.0,6129.687785654814,123,0.012026071548461914
saatvik-parab-MzXJQpXt1jU-unsplash.png,R,15,1,0,6.133934656644926e-50,461.83737074991313,94,0.013981342315673828
sabina-sturzu-sHtJeNIzPe8-unsplash.png,R,15,1,0,2.2049263273718433e-111,858.0531361534303,121,0.015174388885498047
saso-tusar-yP19KADwhEI-unsplash.png,R,15,1,0,0.0,85166.69130365408,128,0.009407997131347656
shiwa-Dh-B7mQxvK0-unsplash.png,R,15,1,0,0.0,99105.08508697091,122,0.012459516525268555
silviannnm-VsEk4cIlNk0-unsplash.png,R,15,1,0,1.1874658872516699e-68,627.4400354102536,123,0.015202760696411133
stanislav-pasikov-Ib-OzLm56Bg-unsplash.png,R,15,1,0,2.662860977771006e-50,527.9464909711016,127,0.011478424072265625
stefan-stevsic-oyQMcChgkbQ-unsplash.png,R,15,1,0,7.009622611833596e-29,342.77576785909315,98,0.013706684112548828
the-lucky-neko-2R0JNId-rwg-unsplash.png,R,15,1,0,0.0,70485.78118369868,118,0.011596202850341797
the-lucky-neko-5RrtQPVK-lI-unsplash.png,R,15,1,0,1.1552911566856812e-128,949.6762159844106,121,0.01757669448852539
the-lucky-neko-AH7JYgyAlqA-unsplash.png,R,15,1,0,0.0,78424.82171238105,96,0.01101827621459961
the-lucky-neko-BFsfZQeXAx8-unsplash.png,R,15,1,0,0.0,14385.821731643919,121,0.010814905166625977
the-lucky-neko-MEQFUHzCtAo-unsplash.png,R,15,1,0,0.0,110830.6850041384,123,0.007928133010864258
the-lucky-neko-WNoYQaAtCfo-unsplash.png,R,15,1,0,0.0,21775.471023967315,123,0.010167837142944336
the-lucky-neko-rplhB9mYF48-unsplash.png,R,15,1,0,4.167801737242002e-162,1128.6581387645958,123,0.014202117919921875
the-lucky-neko-tUTlUel_Nvs-unsplash.png,R,15,1,0,0.0,2700.2871975870494,119,0.011814355850219727
the3dragons-slvc2JXOmHk-unsplash.png,R,15,1,0,0.0,4144.357349706767,128,0.011737346649169922
volodymyr-dobrovolskyy-ZwGAbvobBuw-unsplash.png,R,15,1,0,3.5447069622090824e-12,255.70822304167962,118,0.012635946273803711
wesley-balten-Mw7buviae0A-unsplash.png,R,15,1,0,3.8434493109793404e-190,1246.0381400451085,113,0.015311241149902344
yana-hurska-8lu-Dy_6V6U-unsplash.png,R,15,1,0,0.0,7138.619942394387,128,0.014150381088256836
yansi-keim-koqiEVtbLWI-unsplash.png,R,15,1,0,4.9060862191203914e-33,421.72815508240046,128,0.012377023696899414
yibo-wang-AJsrtjmNFuU-unsplash.png,R,15,1,0,3.919144464553196e-161,1064.9613895062769,100,0.01018214225769043
aditya-sethia-6f1FHlC080A-unsplash.png,R,25,1,0,1.0169686280253942e-32,407.59775141333927,121,0.019383668899536133
aditya-sethia-ip25moYmzaw-unsplash.png,R,25,1,0,1.1104907332658863e-65,561.0210591693243,99,0.015470743179321289
aditya-sethia-n3S3byJlHBk-unsplash.png,R,25,1,0,2.999753588363547e-80,690.6848078022401,122,0.014633417129516602
adrian-kuma-pLwqsVFhAbg-unsplash.png,R,25,1,0,0.0,12949.84930649674,108,0.011336088180541992
alexander-tsang-lps5cLZ6j2g-unsplash.png,R,25,1,0,6.044031683206175e-227,1416.9593617166552,108,0.012926816940307617
alexandre-boucey-CDxeDdf9WB4-unsplash.png,R,25,1,0,0.0,7324.265633812078,125,0.011650800704956055
amy-dsouza--dUpJStSCfw-unsplash.png,R,25,1,0,8.169863924517714e-58,574.5991574420225,128,0.01311182975769043
andreea-v-smgqIwTvf0M-unsplash.png,R,25,1,0,9.457718042796788e-196,1284.973891134155,117,0.014625072479248047
anna-delliou--Zjsn9sUxto-unsplash.png,R,25,1,0,1.8110832241396322e-75,630.1258357667621,106,0.01762247085571289
anna-ogiienko-DM2Gr9U7lHo-unsplash.png,R,25,1,0,1.7303002009888875e-220,1431.104851210774,125,0.014249801635742188
anusha-barwa-ppKcYi1CXcI-unsplash.png,R,25,1,0,0.0,1930.1088356074674,125,0.014402627944946289
arunjith-nattika-7FEsBOHAZi8-unsplash.png,R,25,1,0,2.2836538142105025e-240,1528.198465173478,124,0.011446237564086914
arunjith-nattika-IN_cuy-07DQ-unsplash.png,R,25,1,0,2.0756002777355512e-48,512.7745793688508,125,0.01363992691040039
arunjith-nattika-UDZyhW7wi5k-unsplash.png,R,25,1,0,2.49061647084543e-78,688.3429111280934,126,0.012283086776733398
arunjith-nattika-puCwEtQRbY4-unsplash.png,R,25,1,0,0.0,4859.051562371854,117,0.011415243148803711
atharva-whaval-v04I1xrOY_k-unsplash.png,R,25,1,0,6.116209489945462e-33,403.8134046730666,118,0.013391256332397461
bohdan-turchyk-JIba3lvYNSo-unsplash.png,R,25,1,0,1.3192179066752055e-53,512.8503044502518,109,0.01476907730102539
caleb-woods-kwEIP4ifUsg-unsplash.png,R,25,1,0,4.1922639340278166e-75,636.6658646908531,110,0.01571035385131836
cedric-vt-IuJc2qh2TcA-unsplash.png,R,25,1,0,0.0,44263.99815168341,128,0.012044429779052734
cesar-boaventura-PaxqKH21xYU-unsplash.png,R,25,1,0,9.732084673579177e-224,1444.778127368984,124,0.012815237045288086
charlie-deets-TKgOIwPVmkg-unsplash.png,R,25,1,0,0.0,29586.37173135393,119,0.00953817367553711
crea_-tenew7-8xyY-Z_FLsQ-unsplash.png,R,25,1,0,2.425884809387331e-253,1604.0608836209321,128,0.013130664825439453
dan-cristian-padure-CAFrWrUX_8k-unsplash.png,R,25,1,0,2.147222576223594e-20,329.88390965535996,125,0.01251220703125
daniel-fox-bB3R8Oq8d3s-unsplash.png,R,25,1,0,2.073065569781656e-13,280.38301782289227,128,0.010627269744873047
dary-lam-aWi-h-5LAIo-unsplash.png,R,25,1,0,1.4587377164402381e-90,696.5090341632527,99,0.014259099960327148
default-cameraman-jxYBtmmeSgA-unsplash.png,R,25,1,0,1.0306814060578613e-11,257.5288495629885,122,0.015975236892700195
